date,ticker,direction,alpha_name
2017-02-01,USO,1,alpha_volatility_breakout
2017-02-01,XLE,1,alpha_volatility_breakout
2017-02-01,XLF,1,alpha_volatility_breakout
2017-02-01,XLK,1,alpha_volatility_breakout
2017-02-02,EEM,1,alpha_volatility_breakout
2017-02-02,IWM,1,alpha_volatility_breakout
2017-02-02,QQQ,1,alpha_volatility_breakout
2017-02-02,SPY,1,alpha_volatility_breakout
2017-02-02,USO,1,alpha_volatility_breakout
2017-02-02,XLF,1,alpha_volatility_breakout
2017-02-02,XLK,1,alpha_volatility_breakout
2017-02-03,EEM,1,alpha_volatility_breakout
2017-02-03,IWM,1,alpha_volatility_breakout
2017-02-03,QQQ,1,alpha_volatility_breakout
2017-02-03,SPY,1,alpha_volatility_breakout
2017-02-03,USO,1,alpha_volatility_breakout
2017-02-03,XLE,1,alpha_volatility_breakout
2017-02-03,XLF,1,alpha_volatility_breakout
2017-02-03,XLK,1,alpha_volatility_breakout
2017-02-06,EEM,1,alpha_volatility_breakout
2017-02-06,IWM,1,alpha_volatility_breakout
2017-02-06,QQQ,1,alpha_volatility_breakout
2017-02-06,SPY,1,alpha_volatility_breakout
2017-02-06,USO,1,alpha_volatility_breakout
2017-02-06,XLE,1,alpha_volatility_breakout
2017-02-06,XLF,1,alpha_volatility_breakout
2017-02-06,XLK,1,alpha_volatility_breakout
2017-02-07,EEM,1,alpha_volatility_breakout
2017-02-07,IWM,1,alpha_volatility_breakout
2017-02-07,QQQ,1,alpha_volatility_breakout
2017-02-07,SPY,1,alpha_volatility_breakout
2017-02-07,USO,1,alpha_volatility_breakout
2017-02-07,XLE,1,alpha_volatility_breakout
2017-02-07,XLF,1,alpha_volatility_breakout
2017-02-07,XLK,1,alpha_volatility_breakout
2017-02-08,EEM,1,alpha_volatility_breakout
2017-02-08,IWM,1,alpha_volatility_breakout
2017-02-08,QQQ,1,alpha_volatility_breakout
2017-02-08,SPY,1,alpha_volatility_breakout
2017-02-08,USO,1,alpha_volatility_breakout
2017-02-08,XLF,1,alpha_volatility_breakout
2017-02-08,XLK,1,alpha_volatility_breakout
2017-02-09,EEM,1,alpha_volatility_breakout
2017-02-09,IWM,1,alpha_volatility_breakout
2017-02-09,QQQ,1,alpha_volatility_breakout
2017-02-09,SPY,1,alpha_volatility_breakout
2017-02-09,USO,1,alpha_volatility_breakout
2017-02-09,XLF,1,alpha_volatility_breakout
2017-02-09,XLK,1,alpha_volatility_breakout
2017-02-10,EEM,1,alpha_volatility_breakout
2017-02-10,IWM,1,alpha_volatility_breakout
2017-02-10,QQQ,1,alpha_volatility_breakout
2017-02-10,SPY,1,alpha_volatility_breakout
2017-02-10,USO,1,alpha_volatility_breakout
2017-02-10,XLE,1,alpha_volatility_breakout
2017-02-10,XLF,1,alpha_volatility_breakout
2017-02-10,XLK,1,alpha_volatility_breakout
2017-02-13,EEM,1,alpha_volatility_breakout
2017-02-13,IWM,1,alpha_volatility_breakout
2017-02-13,QQQ,1,alpha_volatility_breakout
2017-02-13,SPY,1,alpha_volatility_breakout
2017-02-13,USO,1,alpha_volatility_breakout
2017-02-13,XLE,1,alpha_volatility_breakout
2017-02-13,XLF,1,alpha_volatility_breakout
2017-02-13,XLK,1,alpha_volatility_breakout
2017-02-14,EEM,1,alpha_volatility_breakout
2017-02-14,IWM,1,alpha_volatility_breakout
2017-02-14,QQQ,1,alpha_volatility_breakout
2017-02-14,SPY,1,alpha_volatility_breakout
2017-02-14,USO,1,alpha_volatility_breakout
2017-02-14,XLE,1,alpha_volatility_breakout
2017-02-14,XLF,1,alpha_volatility_breakout
2017-02-14,XLK,1,alpha_volatility_breakout
2017-02-15,EEM,1,alpha_volatility_breakout
2017-02-15,IWM,1,alpha_volatility_breakout
2017-02-15,QQQ,1,alpha_volatility_breakout
2017-02-15,SPY,1,alpha_volatility_breakout
2017-02-15,USO,1,alpha_volatility_breakout
2017-02-15,XLE,1,alpha_volatility_breakout
2017-02-15,XLF,1,alpha_volatility_breakout
2017-02-15,XLK,1,alpha_volatility_breakout
2017-02-16,EEM,1,alpha_volatility_breakout
2017-02-16,IWM,1,alpha_volatility_breakout
2017-02-16,QQQ,1,alpha_volatility_breakout
2017-02-16,SPY,1,alpha_volatility_breakout
2017-02-16,USO,1,alpha_volatility_breakout
2017-02-16,XLE,1,alpha_volatility_breakout
2017-02-16,XLF,1,alpha_volatility_breakout
2017-02-16,XLK,1,alpha_volatility_breakout
2017-02-17,EEM,1,alpha_volatility_breakout
2017-02-17,IWM,1,alpha_volatility_breakout
2017-02-17,QQQ,1,alpha_volatility_breakout
2017-02-17,SPY,1,alpha_volatility_breakout
2017-02-17,USO,1,alpha_volatility_breakout
2017-02-17,XLF,1,alpha_volatility_breakout
2017-02-17,XLK,1,alpha_volatility_breakout
2017-02-21,EEM,1,alpha_volatility_breakout
2017-02-21,IWM,1,alpha_volatility_breakout
2017-02-21,QQQ,1,alpha_volatility_breakout
2017-02-21,SPY,1,alpha_volatility_breakout
2017-02-21,USO,1,alpha_volatility_breakout
2017-02-21,XLF,1,alpha_volatility_breakout
2017-02-21,XLK,1,alpha_volatility_breakout
2017-02-22,EEM,1,alpha_volatility_breakout
2017-02-22,IWM,1,alpha_volatility_breakout
2017-02-22,QQQ,1,alpha_volatility_breakout
2017-02-22,SPY,1,alpha_volatility_breakout
2017-02-22,USO,1,alpha_volatility_breakout
2017-02-22,XLF,1,alpha_volatility_breakout
2017-02-22,XLK,1,alpha_volatility_breakout
2017-02-23,EEM,1,alpha_volatility_breakout
2017-02-23,IWM,1,alpha_volatility_breakout
2017-02-23,QQQ,1,alpha_volatility_breakout
